#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 443200      2.12e+00    2.15e+00      6.54e-02    6.92e-02      8.97e-02    9.00e-02    1.0e-05
 443300      2.04e+00    2.44e+00      3.17e-02    7.31e-02      8.63e-02    1.03e-01    1.0e-05
 443400      2.03e+00    2.60e+00      4.87e-02    5.84e-02      8.75e-02    1.10e-01    1.0e-05
 443500      2.30e+00    2.27e+00      6.28e-02    7.97e-02      9.76e-02    9.38e-02    1.0e-05
 443600      2.26e+00    1.61e+00      4.98e-02    8.17e-02      9.70e-02    5.96e-02    1.0e-05
 443700      2.89e+00    2.85e+00      4.59e-02    7.09e-02      1.27e-01    1.23e-01    1.0e-05
 443800      2.28e+00    1.34e+00      4.63e-02    3.84e-03      9.91e-02    6.00e-02    1.0e-05
 443900      1.66e+00    1.66e+00      4.67e-02    7.66e-02      6.92e-02    6.35e-02    1.0e-05
 444000      1.69e+00    2.18e+00      5.33e-02    1.30e-01      6.98e-02    8.62e-02    1.0e-05
 444100      1.86e+00    1.73e+00      4.61e-02    6.36e-02      7.80e-02    7.07e-02    1.0e-05
 444200      2.10e+00    1.99e+00      6.70e-02    4.92e-02      8.85e-02    8.32e-02    1.0e-05
 444300      2.42e+00    2.78e+00      4.26e-02    1.38e-03      1.06e-01    1.24e-01    1.0e-05
 444400      2.66e+00    1.81e+00      4.00e-02    6.64e-02      1.15e-01    7.42e-02    1.0e-05
 444500      2.12e+00    1.61e+00      6.41e-02    2.49e-02      8.79e-02    7.08e-02    1.0e-05
 444600      2.28e+00    1.81e+00      4.70e-02    6.37e-02      9.66e-02    7.46e-02    1.0e-05
 444700      2.54e+00    2.77e+00      6.82e-02    7.76e-03      1.08e-01    1.24e-01    1.0e-05
 444800      2.88e+00    2.10e+00      4.15e-02    6.80e-02      1.26e-01    8.76e-02    1.0e-05
 444900      2.32e+00    1.66e+00      5.70e-02    8.73e-03      9.90e-02    7.40e-02    1.0e-05
 445000      4.26e+00    2.23e+00      1.47e-01    9.12e-02      1.19e-01    8.86e-02    1.0e-05
 445100      2.33e+00    2.68e+00      3.81e-02    6.84e-02      1.02e-01    1.14e-01    1.0e-05
 445200      2.39e+00    2.24e+00      8.97e-02    6.28e-02      1.00e-01    9.51e-02    1.0e-05
 445300      2.18e+00    2.32e+00      4.82e-02    5.90e-02      9.40e-02    9.65e-02    1.0e-05
 445400      2.42e+00    2.30e+00      7.50e-02    8.49e-02      1.03e-01    9.39e-02    1.0e-05
 445500      4.82e+00    2.42e+00      1.67e-01    5.84e-03      1.40e-01    1.08e-01    1.0e-05
 445600      2.07e+00    2.58e+00      5.23e-02    7.41e-03      8.66e-02    1.16e-01    1.0e-05
 445700      1.97e+00    2.77e+00      4.26e-02    7.18e-02      8.33e-02    1.19e-01    1.0e-05
 445800      1.94e+00    2.88e+00      8.56e-02    8.09e-03      7.62e-02    1.29e-01    1.0e-05
 445900      1.47e+00    3.13e+00      4.29e-02    6.97e-02      6.16e-02    1.35e-01    1.0e-05
 446000      5.08e+00    2.43e+00      1.67e-01    1.02e-01      1.44e-01    1.03e-01    1.0e-05
 446100      2.04e+00    1.65e+00      6.19e-02    8.12e-02      8.24e-02    6.79e-02    1.0e-05
 446200      5.13e+00    2.25e+00      1.69e-01    8.00e-02      1.60e-01    9.27e-02    1.0e-05
 446300      2.98e+00    2.88e+00      2.53e-02    5.90e-03      1.32e-01    1.29e-01    1.0e-05
 446400      2.67e+00    1.94e+00      5.01e-02    4.51e-02      1.15e-01    8.40e-02    1.0e-05
 446500      2.45e+00    1.27e+00      6.71e-02    5.36e-03      1.03e-01    5.68e-02    1.0e-05
 446600      1.90e+00    2.12e+00      4.20e-02    6.63e-02      8.10e-02    8.88e-02    1.0e-05
 446700      1.76e+00    2.06e+00      5.15e-02    1.07e-01      7.30e-02    8.39e-02    1.0e-05
 446800      2.16e+00    2.71e+00      8.58e-02    4.26e-03      8.76e-02    1.21e-01    1.0e-05
 446900      2.08e+00    2.92e+00      4.21e-02    5.13e-03      9.04e-02    1.31e-01    1.0e-05
 447000      2.40e+00    2.10e+00      7.48e-02    8.90e-02      1.02e-01    8.85e-02    1.0e-05
 447100      2.32e+00    2.91e+00      7.49e-02    5.97e-02      9.81e-02    1.27e-01    1.0e-05
 447200      2.32e+00    2.91e+00      2.10e-02    3.03e-02      1.03e-01    1.29e-01    1.0e-05
 447300      4.82e+00    1.87e+00      1.71e-01    4.40e-02      1.43e-01    8.07e-02    1.0e-05
 447400      2.07e+00    2.85e+00      4.85e-02    1.32e-03      8.88e-02    1.27e-01    1.0e-05
 447500      2.48e+00    2.14e+00      4.09e-02    4.52e-02      1.08e-01    9.32e-02    1.0e-05
 447600      2.08e+00    2.75e+00      4.79e-02    1.32e-01      8.73e-02    1.14e-01    1.0e-05
 447700      2.30e+00    2.44e+00      8.13e-02    5.53e-04      9.53e-02    1.09e-01    1.0e-05
 447800      2.78e+00    2.04e+00      7.15e-03    8.14e-02      1.24e-01    8.16e-02    1.0e-05
 447900      2.01e+00    2.17e+00      4.89e-02    7.56e-02      8.59e-02    8.94e-02    1.0e-05
 448000      1.78e+00    2.88e+00      4.00e-02    3.02e-02      7.56e-02    1.28e-01    1.0e-05
 448100      1.95e+00    1.96e+00      6.46e-02    6.41e-02      8.18e-02    8.17e-02    1.0e-05
 448200      2.39e+00    1.38e+00      5.00e-02    1.01e-03      1.02e-01    6.19e-02    1.0e-05
 448300      2.14e+00    2.33e+00      8.53e-02    7.67e-02      8.77e-02    9.71e-02    1.0e-05
 448400      2.49e+00    2.51e+00      4.27e-02    7.04e-02      1.07e-01    1.07e-01    1.0e-05
 448500      5.24e+00    1.58e+00      1.83e-01    5.49e-03      1.52e-01    7.07e-02    1.0e-05
 448600      2.06e+00    1.86e+00      5.78e-02    2.22e-03      8.67e-02    8.33e-02    1.0e-05
 448700      2.07e+00    3.27e+00      6.32e-02    1.13e-02      8.68e-02    1.46e-01    1.0e-05
 448800      2.19e+00    2.31e+00      8.35e-02    9.55e-02      8.96e-02    9.18e-02    1.0e-05
 448900      2.04e+00    2.60e+00      3.65e-02    1.04e-01      8.81e-02    1.10e-01    1.0e-05
 449000      2.09e+00    1.77e+00      7.30e-02    7.68e-02      8.38e-02    6.96e-02    1.0e-05
 449100      2.41e+00    1.72e+00      7.68e-02    6.49e-02      1.02e-01    6.96e-02    1.0e-05
 449200      1.92e+00    1.83e+00      5.83e-02    5.89e-02      8.07e-02    7.63e-02    1.0e-05
 449300      1.95e+00    2.87e+00      7.13e-02    1.56e-03      7.97e-02    1.28e-01    1.0e-05
 449400      1.89e+00    1.97e+00      5.91e-02    6.52e-02      7.88e-02    7.72e-02    1.0e-05
 449500      2.49e+00    2.43e+00      4.57e-02    1.28e-01      1.06e-01    9.92e-02    1.0e-05
 449600      2.12e+00    1.84e+00      6.93e-02    1.83e-03      8.91e-02    8.23e-02    1.0e-05
 449700      2.39e+00    1.67e+00      7.32e-02    3.86e-02      1.00e-01    7.23e-02    1.0e-05
 449800      1.94e+00    1.92e+00      1.81e-02    8.62e-02      8.58e-02    7.44e-02    1.0e-05
 449900      1.65e+00    2.47e+00      4.44e-02    5.00e-02      6.75e-02    1.05e-01    1.0e-05
 450000      2.20e+00    2.49e+00      5.13e-02    8.58e-02      9.42e-02    1.07e-01    5.6e-06
 450100      1.76e+00    1.74e+00      1.84e-02    4.27e-03      7.76e-02    7.76e-02    5.6e-06
 450200      2.30e+00    1.90e+00      1.88e-02    1.59e-04      1.02e-01    8.50e-02    5.6e-06
 450300      2.68e+00    1.92e+00      4.98e-02    8.40e-02      1.16e-01    7.52e-02    5.6e-06
 450400      2.43e+00    1.95e+00      4.46e-02    6.83e-02      1.06e-01    8.05e-02    5.6e-06
 450500      1.47e+00    1.55e+00      2.03e-02    2.20e-03      6.36e-02    6.91e-02    5.6e-06
 450600      2.02e+00    1.55e+00      6.12e-02    2.25e-03      8.47e-02    6.95e-02    5.6e-06
 450700      2.25e+00    1.70e+00      6.04e-02    1.07e-02      9.46e-02    7.57e-02    5.6e-06
 450800      2.08e+00    2.36e+00      5.68e-02    7.93e-02      8.70e-02    9.79e-02    5.6e-06
 450900      2.15e+00    3.40e+00      6.63e-02    1.07e-01      8.99e-02    1.43e-01    5.6e-06
 451000      1.98e+00    1.68e+00      7.22e-02    6.60e-02      8.20e-02    6.77e-02    5.6e-06
 451100      1.66e+00    1.82e+00      6.90e-02    4.04e-03      6.74e-02    8.13e-02    5.6e-06
 451200      1.89e+00    2.10e+00      7.23e-02    6.57e-02      7.64e-02    8.81e-02    5.6e-06
 451300      2.70e+00    1.49e+00      4.01e-02    3.35e-03      1.17e-01    6.67e-02    5.6e-06
 451400      2.65e+00    2.25e+00      8.10e-02    1.21e-01      1.11e-01    9.13e-02    5.6e-06
 451500      2.44e+00    1.71e+00      4.86e-02    4.51e-02      1.04e-01    7.32e-02    5.6e-06
 451600      1.85e+00    2.95e+00      4.70e-02    6.44e-02      7.81e-02    1.28e-01    5.6e-06
 451700      2.15e+00    2.98e+00      3.49e-02    7.29e-02      9.30e-02    1.28e-01    5.6e-06
 451800      1.69e+00    1.61e+00      6.40e-02    6.36e-02      6.84e-02    6.49e-02    5.6e-06
 451900      2.81e+00    2.25e+00      7.24e-02    8.24e-02      1.22e-01    9.20e-02    5.6e-06
 452000      2.51e+00    1.62e+00      7.13e-02    4.11e-02      1.06e-01    6.94e-02    5.6e-06
 452100      2.06e+00    1.44e+00      6.98e-02    5.35e-03      8.54e-02    6.43e-02    5.6e-06
 452200      2.50e+00    2.52e+00      6.32e-02    8.33e-02      1.07e-01    1.09e-01    5.6e-06
 452300      2.27e+00    1.77e+00      5.51e-02    5.80e-02      9.79e-02    7.35e-02    5.6e-06
 452400      2.60e+00    3.76e+00      4.09e-02    1.28e-02      1.13e-01    1.68e-01    5.6e-06
 452500      2.48e+00    2.28e+00      7.77e-02    1.46e-01      1.05e-01    8.81e-02    5.6e-06
 452600      2.58e+00    2.28e+00      4.55e-02    7.49e-02      1.12e-01    9.52e-02    5.6e-06
 452700      1.99e+00    2.25e+00      5.66e-02    6.93e-02      8.37e-02    9.44e-02    5.6e-06
 452800      2.04e+00    1.53e+00      6.98e-02    7.29e-02      8.25e-02    5.84e-02    5.6e-06
 452900      5.11e+00    2.26e+00      1.80e-01    7.84e-02      1.53e-01    9.35e-02    5.6e-06
 453000      2.38e+00    1.71e+00      5.38e-02    9.35e-02      1.03e-01    6.93e-02    5.6e-06
 453100      2.69e+00    1.80e+00      2.96e-02    1.71e-03      1.18e-01    8.06e-02    5.6e-06
 453200      2.64e+00    2.19e+00      4.47e-02    9.51e-02      1.14e-01    8.58e-02    5.6e-06
 453300      1.74e+00    1.31e+00      2.77e-02    5.70e-03      7.42e-02    5.86e-02    5.6e-06
 453400      1.79e+00    2.58e+00      4.28e-02    4.06e-02      7.60e-02    1.13e-01    5.6e-06
 453500      2.39e+00    2.08e+00      6.95e-02    8.00e-02      9.93e-02    8.42e-02    5.6e-06
 453600      2.13e+00    2.33e+00      4.41e-02    8.70e-02      9.28e-02    9.47e-02    5.6e-06
 453700      1.92e+00    2.96e+00      4.47e-02    2.81e-02      8.16e-02    1.32e-01    5.6e-06
 453800      1.90e+00    2.19e+00      4.75e-02    7.88e-02      8.06e-02    8.97e-02    5.6e-06
 453900      2.33e+00    2.38e+00      4.63e-02    7.13e-02      1.01e-01    1.01e-01    5.6e-06
 454000      1.74e+00    1.82e+00      4.58e-02    6.19e-02      7.19e-02    7.54e-02    5.6e-06
 454100      2.55e+00    3.32e+00      1.61e-02    7.38e-02      1.14e-01    1.44e-01    5.6e-06
 454200      2.02e+00    1.62e+00      5.50e-02    4.01e-02      8.46e-02    6.95e-02    5.6e-06
 454300      2.12e+00    2.24e+00      8.98e-02    4.77e-02      8.56e-02    9.55e-02    5.6e-06
 454400      1.63e+00    1.46e+00      3.09e-02    2.90e-03      7.01e-02    6.53e-02    5.6e-06
 454500      2.22e+00    2.92e+00      4.50e-02    3.43e-02      9.34e-02    1.30e-01    5.6e-06
 454600      2.61e+00    2.21e+00      5.56e-02    6.00e-02      1.11e-01    9.43e-02    5.6e-06
 454700      1.92e+00    1.91e+00      5.30e-02    7.05e-02      7.85e-02    7.24e-02    5.6e-06
 454800      2.31e+00    2.22e+00      6.61e-02    6.64e-02      9.71e-02    9.36e-02    5.6e-06
 454900      2.17e+00    1.78e+00      5.36e-02    7.12e-02      9.23e-02    7.14e-02    5.6e-06
 455000      1.91e+00    1.70e+00      9.27e-02    8.57e-02      7.61e-02    6.99e-02    5.6e-06
 455100      3.06e+00    2.16e+00      1.86e-02    1.20e-01      1.36e-01    8.70e-02    5.6e-06
 455200      2.29e+00    2.00e+00      6.49e-02    9.04e-02      9.81e-02    7.74e-02    5.6e-06
 455300      2.17e+00    2.61e+00      7.03e-02    7.68e-02      8.99e-02    1.10e-01    5.6e-06
 455400      2.08e+00    1.74e+00      4.42e-02    1.31e-02      8.99e-02    7.77e-02    5.6e-06
 455500      2.66e+00    4.10e+00      4.50e-02    5.06e-02      1.16e-01    1.82e-01    5.6e-06
 455600      2.53e+00    2.22e+00      5.71e-02    7.30e-02      1.07e-01    9.27e-02    5.6e-06
 455700      1.71e+00    1.63e+00      4.78e-02    7.12e-02      7.10e-02    6.38e-02    5.6e-06
 455800      2.77e+00    1.79e+00      5.95e-02    7.19e-02      1.19e-01    7.14e-02    5.6e-06
 455900      2.12e+00    1.79e+00      5.75e-02    5.85e-02      9.06e-02    7.46e-02    5.6e-06
 456000      2.47e+00    1.85e+00      6.83e-02    7.74e-02      1.06e-01    7.31e-02    5.6e-06
 456100      2.11e+00    2.12e+00      5.19e-02    6.82e-02      9.07e-02    8.87e-02    5.6e-06
 456200      2.63e+00    2.14e+00      6.37e-02    6.92e-02      1.13e-01    8.94e-02    5.6e-06
 456300      1.81e+00    2.46e+00      6.33e-02    1.30e-01      7.24e-02    9.99e-02    5.6e-06
 456400      2.74e+00    2.33e+00      2.99e-02    9.75e-02      1.19e-01    9.24e-02    5.6e-06
 456500      4.47e+00    1.88e+00      1.49e-01    8.12e-02      1.31e-01    7.92e-02    5.6e-06
 456600      2.11e+00    2.40e+00      5.15e-02    8.69e-02      8.96e-02    1.03e-01    5.6e-06
 456700      2.14e+00    1.95e+00      2.48e-02    6.13e-02      9.33e-02    8.16e-02    5.6e-06
 456800      2.62e+00    2.48e+00      5.15e-02    9.79e-02      1.12e-01    1.05e-01    5.6e-06
 456900      1.98e+00    2.99e+00      3.13e-02    6.18e-02      8.57e-02    1.30e-01    5.6e-06
 457000      2.12e+00    1.74e+00      7.15e-02    6.37e-03      9.02e-02    7.76e-02    5.6e-06
 457100      2.19e+00    2.46e+00      6.59e-02    7.50e-02      9.21e-02    1.04e-01    5.6e-06
 457200      2.70e+00    1.63e+00      6.00e-02    6.80e-03      1.15e-01    7.29e-02    5.6e-06
 457300      1.92e+00    4.07e+00      3.26e-02    6.27e-02      8.38e-02    1.79e-01    5.6e-06
 457400      2.03e+00    2.30e+00      7.23e-02    4.96e-02      8.34e-02    1.00e-01    5.6e-06
 457500      2.44e+00    2.07e+00      5.81e-02    8.79e-02      1.05e-01    8.16e-02    5.6e-06
 457600      2.01e+00    2.55e+00      6.98e-02    8.05e-02      8.24e-02    1.10e-01    5.6e-06
 457700      2.35e+00    2.66e+00      4.93e-02    6.00e-02      1.01e-01    1.15e-01    5.6e-06
 457800      1.99e+00    3.04e+00      6.55e-02    4.54e-03      8.22e-02    1.36e-01    5.6e-06
 457900      1.45e+00    2.19e+00      6.11e-02    8.86e-02      5.73e-02    8.73e-02    5.6e-06
 458000      2.12e+00    2.32e+00      5.62e-02    1.31e-01      8.96e-02    9.28e-02    5.6e-06
 458100      5.05e+00    2.38e+00      1.75e-01    7.53e-02      1.51e-01    9.95e-02    5.6e-06
 458200      2.27e+00    2.02e+00      7.81e-02    7.59e-02      9.49e-02    8.21e-02    5.6e-06
 458300      2.40e+00    2.94e+00      5.69e-02    3.56e-02      1.02e-01    1.30e-01    5.6e-06
 458400      5.07e+00    1.45e+00      1.58e-01    1.57e-02      1.68e-01    6.43e-02    5.6e-06
 458500      2.34e+00    2.50e+00      4.58e-02    9.01e-02      1.01e-01    1.02e-01    5.6e-06
 458600      2.44e+00    2.55e+00      4.72e-02    7.39e-02      1.06e-01    1.08e-01    5.6e-06
 458700      4.69e+00    3.66e+00      1.44e-01    3.24e-03      1.43e-01    1.64e-01    5.6e-06
 458800      1.67e+00    3.40e+00      2.94e-02    7.82e-02      7.22e-02    1.46e-01    5.6e-06
 458900      2.49e+00    2.90e+00      9.58e-02    4.01e-02      1.04e-01    1.28e-01    5.6e-06
 459000      2.22e+00    1.60e+00      5.36e-02    3.69e-04      9.47e-02    7.14e-02    5.6e-06
 459100      2.68e+00    2.17e+00      6.01e-02    7.98e-02      1.16e-01    8.87e-02    5.6e-06
 459200      1.92e+00    2.37e+00      4.43e-02    9.07e-02      8.08e-02    9.60e-02    5.6e-06
 459300      1.52e+00    1.65e+00      4.02e-02    4.82e-03      6.36e-02    7.40e-02    5.6e-06
 459400      2.46e+00    2.52e+00      3.00e-02    1.29e-01      1.07e-01    1.03e-01    5.6e-06
 459500      2.48e+00    1.83e+00      6.67e-02    5.96e-02      1.05e-01    7.65e-02    5.6e-06
 459600      2.51e+00    2.31e+00      3.91e-02    1.17e-01      1.09e-01    9.46e-02    5.6e-06
 459700      1.89e+00    3.16e+00      7.08e-02    6.27e-02      7.57e-02    1.38e-01    5.6e-06
 459800      2.12e+00    1.84e+00      2.33e-02    4.74e-03      9.36e-02    8.24e-02    5.6e-06
 459900      2.14e+00    2.41e+00      4.86e-02    7.39e-02      9.00e-02    1.01e-01    5.6e-06
 460000      2.23e+00    2.57e+00      7.19e-02    7.13e-02      9.26e-02    1.09e-01    5.6e-06
 460100      2.14e+00    2.58e+00      5.73e-02    3.56e-02      9.13e-02    1.14e-01    5.6e-06
 460200      2.89e+00    2.46e+00      5.37e-03    5.72e-02      1.29e-01    1.04e-01    5.6e-06
 460300      2.32e+00    1.98e+00      5.08e-02    6.30e-02      1.00e-01    8.27e-02    5.6e-06
 460400      2.81e+00    2.06e+00      2.34e-02    5.51e-02      1.25e-01    8.82e-02    5.6e-06
 460500      2.08e+00    1.98e+00      6.95e-02    6.22e-02      8.63e-02    8.29e-02    5.6e-06
 460600      1.90e+00    2.62e+00      4.93e-02    6.85e-02      7.97e-02    1.12e-01    5.6e-06
 460700      2.34e+00    2.12e+00      4.53e-02    6.64e-02      1.00e-01    8.88e-02    5.6e-06
 460800      1.96e+00    2.26e+00      5.07e-02    7.56e-02      8.27e-02    9.39e-02    5.6e-06
 460900      2.42e+00    2.44e+00      4.36e-02    7.13e-02      1.06e-01    1.03e-01    5.6e-06
 461000      2.73e+00    1.72e+00      5.58e-02    6.37e-02      1.18e-01    6.50e-02    5.6e-06
 461100      5.17e+00    2.17e+00      1.71e-01    6.86e-02      1.54e-01    9.08e-02    5.6e-06
 461200      2.18e+00    1.78e+00      2.73e-02    3.89e-02      9.47e-02    7.73e-02    5.6e-06
 461300      2.24e+00    1.84e+00      6.85e-02    4.01e-03      9.36e-02    8.25e-02    5.6e-06
 461400      2.20e+00    3.42e+00      8.32e-02    8.03e-02      9.05e-02    1.48e-01    5.6e-06
 461500      2.16e+00    2.15e+00      4.66e-02    2.25e-03      9.29e-02    9.59e-02    5.6e-06
 461600      1.96e+00    1.60e+00      7.01e-02    9.29e-03      8.01e-02    7.14e-02    5.6e-06
 461700      2.85e+00    2.46e+00      5.61e-02    7.75e-03      1.24e-01    1.10e-01    5.6e-06
 461800      2.24e+00    1.96e+00      3.90e-02    7.95e-02      9.78e-02    7.85e-02    5.6e-06
 461900      2.37e+00    2.18e+00      4.55e-02    7.94e-02      1.02e-01    8.94e-02    5.6e-06
 462000      2.10e+00    1.56e+00      5.82e-02    3.11e-03      8.94e-02    6.96e-02    5.6e-06
 462100      5.14e+00    1.78e+00      1.76e-01    4.52e-02      1.49e-01    7.63e-02    5.6e-06
 462200      2.16e+00    1.69e+00      4.23e-02    5.97e-02      9.29e-02    6.98e-02    5.6e-06
 462300      2.37e+00    3.16e+00      5.79e-02    9.45e-02      1.00e-01    1.37e-01    5.6e-06
 462400      1.77e+00    1.72e+00      4.47e-02    7.71e-02      7.47e-02    6.67e-02    5.6e-06
 462500      2.44e+00    2.50e+00      6.80e-02    8.69e-02      1.02e-01    1.07e-01    5.6e-06
 462600      2.62e+00    2.33e+00      4.23e-02    1.37e-01      1.15e-01    9.24e-02    5.6e-06
 462700      2.48e+00    2.64e+00      7.15e-02    9.01e-02      1.05e-01    1.09e-01    5.6e-06
 462800      1.79e+00    1.77e+00      7.04e-02    2.78e-03      7.06e-02    7.93e-02    5.6e-06
 462900      4.66e+00    2.84e+00      1.57e-01    6.55e-02      1.37e-01    1.23e-01    5.6e-06
 463000      1.67e+00    1.54e+00      5.00e-02    9.06e-02      6.92e-02    6.09e-02    5.6e-06
 463100      2.30e+00    1.58e+00      6.65e-02    7.31e-02      9.51e-02    6.05e-02    5.6e-06
 463200      1.85e+00    2.14e+00      4.52e-02    1.29e-01      7.83e-02    8.45e-02    5.6e-06
 463300      2.55e+00    3.18e+00      6.45e-02    6.36e-02      1.09e-01    1.39e-01    5.6e-06
