#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 758000      2.10e+00    1.63e+00      3.15e-02    4.74e-02      9.17e-02    6.88e-02    1.8e-07
 758100      1.68e+00    3.36e+00      4.93e-02    7.85e-03      7.08e-02    1.50e-01    1.8e-07
 758200      2.47e+00    1.60e+00      4.33e-02    3.03e-02      1.08e-01    6.98e-02    1.8e-07
 758300      6.21e+00    1.92e+00      2.39e-01    6.24e-02      1.27e-01    8.02e-02    1.8e-07
 758400      1.93e+00    1.86e+00      5.64e-02    6.92e-02      8.22e-02    7.97e-02    1.8e-07
 758500      2.32e+00    1.40e+00      4.72e-02    3.22e-02      1.00e-01    6.03e-02    1.8e-07
 758600      1.54e+00    2.41e+00      3.01e-02    5.85e-02      6.67e-02    1.04e-01    1.8e-07
 758700      1.60e+00    2.50e+00      3.02e-02    6.44e-02      6.89e-02    1.07e-01    1.8e-07
 758800      1.84e+00    1.82e+00      5.47e-02    1.96e-03      7.78e-02    8.14e-02    1.8e-07
 758900      1.86e+00    2.35e+00      4.58e-02    4.70e-04      7.69e-02    1.05e-01    1.8e-07
 759000      1.89e+00    4.10e+00      3.58e-02    7.77e-02      8.12e-02    1.79e-01    1.8e-07
 759100      5.80e+00    2.05e+00      2.14e-01    6.94e-02      1.40e-01    8.48e-02    1.8e-07
 759200      1.81e+00    1.44e+00      1.02e-02    3.14e-02      8.07e-02    6.23e-02    1.8e-07
 759300      2.07e+00    1.38e+00      1.84e-02    4.09e-02      9.12e-02    5.85e-02    1.8e-07
 759400      1.46e+00    2.00e+00      5.28e-02    2.44e-03      5.98e-02    8.95e-02    1.8e-07
 759500      1.79e+00    1.60e+00      4.97e-02    4.76e-02      7.32e-02    6.77e-02    1.8e-07
 759600      1.91e+00    1.79e+00      3.46e-02    4.93e-02      8.25e-02    7.61e-02    1.8e-07
 759700      5.98e+00    1.37e+00      2.26e-01    4.42e-03      1.40e-01    6.14e-02    1.8e-07
 759800      1.83e+00    3.06e+00      4.61e-02    8.18e-02      7.85e-02    1.31e-01    1.8e-07
 759900      2.53e+00    2.04e+00      7.22e-02    6.10e-02      1.08e-01    8.62e-02    1.8e-07
 760000      2.32e+00    1.86e+00      6.48e-02    6.03e-02      9.92e-02    7.74e-02    1.8e-07
 760100      2.02e+00    2.10e+00      7.71e-02    7.12e-02      8.07e-02    8.70e-02    1.8e-07
 760200      1.77e+00    2.32e+00      3.61e-02    2.44e-02      7.47e-02    1.03e-01    1.8e-07
 760300      1.71e+00    1.82e+00      5.36e-02    9.00e-02      7.18e-02    6.78e-02    1.8e-07
 760400      1.48e+00    1.46e+00      3.61e-02    3.26e-02      6.35e-02    6.32e-02    1.8e-07
 760500      1.79e+00    2.14e+00      3.64e-02    7.08e-02      7.72e-02    8.90e-02    1.8e-07
 760600      1.81e+00    2.79e+00      4.14e-02    2.57e-02      7.80e-02    1.24e-01    1.8e-07
 760700      1.90e+00    1.84e+00      2.46e-02    4.91e-02      8.38e-02    7.85e-02    1.8e-07
 760800      1.47e+00    1.75e+00      5.71e-02    5.83e-02      5.87e-02    7.28e-02    1.8e-07
 760900      5.88e+00    1.65e+00      2.21e-01    7.52e-02      1.42e-01    6.36e-02    1.8e-07
 761000      5.80e+00    2.02e+00      2.22e-01    7.02e-02      1.31e-01    8.33e-02    1.8e-07
 761100      1.69e+00    2.06e+00      2.67e-02    7.03e-02      7.33e-02    8.54e-02    1.8e-07
 761200      1.53e+00    1.77e+00      3.55e-02    8.76e-02      6.61e-02    6.62e-02    1.8e-07
 761300      5.55e+00    1.32e+00      1.97e-01    2.56e-02      1.37e-01    5.75e-02    1.8e-07
 761400      1.69e+00    2.67e+00      6.48e-02    2.54e-02      6.91e-02    1.19e-01    1.8e-07
 761500      1.92e+00    2.07e+00      3.36e-02    4.72e-02      8.34e-02    8.97e-02    1.8e-07
 761600      1.78e+00    1.61e+00      3.27e-02    1.18e-03      7.44e-02    7.18e-02    1.8e-07
 761700      2.26e+00    1.34e+00      4.61e-02    3.35e-02      9.87e-02    5.75e-02    1.8e-07
 761800      2.50e+00    1.63e+00      3.87e-02    7.67e-02      1.08e-01    6.24e-02    1.8e-07
 761900      2.26e+00    1.38e+00      3.86e-02    3.97e-02      9.85e-02    5.84e-02    1.8e-07
 762000      1.42e+00    1.71e+00      4.11e-02    7.66e-02      5.79e-02    6.64e-02    1.8e-07
 762100      1.48e+00    2.04e+00      4.87e-02    2.52e-02      6.16e-02    8.98e-02    1.8e-07
 762200      2.16e+00    1.38e+00      7.52e-02    3.98e-03      8.96e-02    6.18e-02    1.8e-07
 762300      2.06e+00    1.66e+00      6.00e-02    1.84e-03      8.71e-02    7.43e-02    1.8e-07
 762400      5.87e+00    2.13e+00      2.10e-01    6.19e-02      1.41e-01    9.03e-02    1.8e-07
 762500      2.00e+00    2.36e+00      3.01e-02    2.37e-02      8.79e-02    1.05e-01    1.8e-07
 762600      5.41e+00    2.18e+00      1.86e-01    7.41e-02      1.37e-01    9.39e-02    1.8e-07
 762700      1.67e+00    1.79e+00      6.05e-02    8.87e-02      6.73e-02    7.37e-02    1.8e-07
 762800      1.43e+00    1.37e+00      3.53e-02    1.66e-03      6.08e-02    6.12e-02    1.8e-07
 762900      2.66e+00    1.57e+00      7.61e-02    4.51e-02      1.14e-01    6.65e-02    1.8e-07
 763000      1.68e+00    2.26e+00      4.31e-02    7.43e-02      7.24e-02    9.75e-02    1.8e-07
 763100      2.41e+00    1.67e+00      3.28e-02    7.45e-02      1.06e-01    6.48e-02    1.8e-07
 763200      1.64e+00    1.38e+00      5.91e-02    1.85e-03      6.66e-02    6.17e-02    1.8e-07
 763300      2.04e+00    2.27e+00      3.11e-02    6.00e-02      8.92e-02    9.73e-02    1.8e-07
 763400      1.99e+00    1.68e+00      6.48e-02    4.81e-03      8.40e-02    7.50e-02    1.8e-07
 763500      1.76e+00    1.96e+00      4.71e-02    7.32e-02      7.52e-02    8.36e-02    1.8e-07
 763600      1.75e+00    1.61e+00      3.10e-02    2.63e-02      7.62e-02    7.07e-02    1.8e-07
 763700      2.20e+00    1.60e+00      3.99e-02    3.87e-02      9.49e-02    6.92e-02    1.8e-07
 763800      1.98e+00    1.74e+00      3.74e-02    7.48e-02      8.66e-02    6.86e-02    1.8e-07
 763900      2.00e+00    1.70e+00      4.05e-02    4.66e-02      8.69e-02    7.23e-02    1.8e-07
 764000      1.46e+00    1.79e+00      4.37e-02    6.89e-02      6.09e-02    7.64e-02    1.8e-07
 764100      2.25e+00    2.98e+00      6.43e-02    7.72e-02      9.53e-02    1.27e-01    1.8e-07
 764200      1.77e+00    1.89e+00      5.35e-02    7.42e-02      7.47e-02    8.03e-02    1.8e-07
 764300      2.00e+00    1.75e+00      7.12e-02    4.92e-02      8.25e-02    7.44e-02    1.8e-07
 764400      1.83e+00    1.61e+00      3.89e-02    8.87e-02      7.74e-02    5.71e-02    1.8e-07
 764500      1.78e+00    2.24e+00      5.48e-02    2.50e-02      7.46e-02    9.96e-02    1.8e-07
 764600      2.11e+00    2.11e+00      5.97e-02    6.55e-02      9.01e-02    8.85e-02    1.8e-07
 764700      2.07e+00    1.31e+00      3.83e-02    4.26e-03      9.07e-02    5.87e-02    1.8e-07
 764800      2.15e+00    2.33e+00      5.75e-02    6.16e-02      9.19e-02    9.95e-02    1.8e-07
 764900      1.96e+00    1.50e+00      2.84e-02    2.62e-02      8.57e-02    6.50e-02    1.8e-07
 765000      1.77e+00    1.70e+00      5.34e-02    7.80e-02      7.22e-02    7.07e-02    1.8e-07
 765100      1.52e+00    1.78e+00      3.85e-02    7.39e-02      6.57e-02    7.09e-02    1.8e-07
 765200      1.91e+00    1.39e+00      3.71e-02    2.56e-02      8.32e-02    6.09e-02    1.8e-07
 765300      2.02e+00    1.98e+00      1.93e-02    7.55e-02      8.92e-02    8.00e-02    1.8e-07
 765400      1.57e+00    2.38e+00      2.97e-02    6.31e-03      6.86e-02    1.07e-01    1.8e-07
 765500      1.95e+00    2.32e+00      5.58e-02    2.53e-02      8.26e-02    1.02e-01    1.8e-07
 765600      2.16e+00    1.50e+00      6.12e-02    2.84e-02      9.17e-02    6.47e-02    1.8e-07
 765700      2.36e+00    3.39e+00      7.05e-02    7.87e-02      1.01e-01    1.47e-01    1.8e-07
 765800      1.98e+00    1.80e+00      2.65e-02    7.69e-02      8.64e-02    7.11e-02    1.8e-07
 765900      1.44e+00    1.94e+00      2.17e-02    7.83e-02      6.26e-02    8.23e-02    1.8e-07
 766000      1.60e+00    2.44e+00      2.10e-02    5.89e-02      7.07e-02    1.05e-01    1.8e-07
 766100      2.24e+00    3.43e+00      6.04e-02    3.28e-02      9.61e-02    1.53e-01    1.8e-07
 766200      1.90e+00    1.84e+00      4.32e-02    5.94e-02      8.16e-02    7.68e-02    1.8e-07
 766300      5.70e+00    1.66e+00      2.11e-01    4.63e-02      1.28e-01    7.06e-02    1.8e-07
 766400      2.34e+00    1.48e+00      5.82e-02    3.26e-02      1.00e-01    6.42e-02    1.8e-07
 766500      2.52e+00    1.65e+00      7.33e-02    7.65e-02      1.07e-01    6.33e-02    1.8e-07
 766600      1.92e+00    1.36e+00      7.04e-02    5.01e-03      8.07e-02    6.09e-02    1.8e-07
 766700      1.81e+00    2.57e+00      4.25e-02    6.64e-02      7.74e-02    1.12e-01    1.8e-07
 766800      1.73e+00    2.44e+00      3.23e-02    7.31e-02      7.53e-02    1.03e-01    1.8e-07
 766900      1.93e+00    2.45e+00      6.52e-02    6.45e-02      8.00e-02    1.05e-01    1.8e-07
 767000      1.93e+00    1.73e+00      7.03e-02    7.08e-02      7.87e-02    7.34e-02    1.8e-07
 767100      2.09e+00    2.38e+00      6.78e-02    7.54e-04      8.74e-02    1.06e-01    1.8e-07
 767200      1.51e+00    1.82e+00      2.60e-02    7.14e-02      6.62e-02    7.74e-02    1.8e-07
 767300      2.11e+00    1.67e+00      7.45e-02    2.86e-02      8.72e-02    7.24e-02    1.8e-07
 767400      1.73e+00    1.26e+00      4.77e-02    4.97e-03      7.35e-02    5.63e-02    1.8e-07
 767500      2.24e+00    1.64e+00      6.66e-02    7.75e-02      9.43e-02    6.27e-02    1.8e-07
 767600      1.89e+00    1.76e+00      5.36e-02    7.56e-02      8.00e-02    6.90e-02    1.8e-07
 767700      1.87e+00    2.12e+00      3.90e-02    6.27e-04      8.10e-02    9.50e-02    1.8e-07
 767800      2.12e+00    1.83e+00      4.67e-02    6.49e-02      9.15e-02    7.55e-02    1.8e-07
 767900      1.39e+00    2.38e+00      3.79e-02    2.36e-02      5.89e-02    1.05e-01    1.8e-07
 768000      1.98e+00    1.44e+00      7.30e-02    3.82e-02      8.17e-02    6.15e-02    1.8e-07
 768100      1.57e+00    1.40e+00      3.95e-02    2.62e-02      6.73e-02    6.13e-02    1.8e-07
 768200      1.56e+00    1.88e+00      6.28e-02    4.91e-02      6.21e-02    8.06e-02    1.8e-07
 768300      6.54e+00    2.15e+00      2.41e-01    4.80e-02      1.72e-01    9.49e-02    1.8e-07
 768400      6.06e+00    2.08e+00      2.34e-01    7.49e-02      1.33e-01    8.55e-02    1.8e-07
 768500      2.02e+00    1.66e+00      5.53e-02    6.85e-02      8.50e-02    7.04e-02    1.8e-07
 768600      1.97e+00    1.58e+00      4.67e-02    3.27e-02      8.52e-02    6.89e-02    1.8e-07
 768700      1.70e+00    1.25e+00      5.59e-02    2.71e-02      7.15e-02    5.40e-02    1.8e-07
 768800      1.78e+00    2.89e+00      6.15e-02    8.04e-02      7.42e-02    1.23e-01    1.8e-07
 768900      1.90e+00    2.03e+00      5.84e-02    5.77e-02      8.07e-02    8.63e-02    1.8e-07
 769000      1.48e+00    2.48e+00      1.71e-02    2.60e-02      6.47e-02    1.10e-01    1.8e-07
 769100      1.94e+00    1.32e+00      4.39e-02    2.17e-03      8.34e-02    5.89e-02    1.8e-07
 769200      2.20e+00    2.26e+00      7.33e-02    2.20e-02      9.12e-02    9.98e-02    1.8e-07
 769300      2.05e+00    1.71e+00      5.07e-02    4.71e-02      8.65e-02    7.28e-02    1.8e-07
 769400      1.78e+00    3.50e+00      3.39e-02    7.70e-02      7.74e-02    1.52e-01    1.8e-07
 769500      2.14e+00    1.91e+00      3.29e-02    5.85e-02      9.35e-02    8.03e-02    1.8e-07
 769600      1.73e+00    2.57e+00      3.26e-02    8.35e-02      7.50e-02    1.07e-01    1.8e-07
 769700      1.74e+00    1.81e+00      4.60e-02    1.30e-02      7.48e-02    8.08e-02    1.8e-07
 769800      1.50e+00    1.79e+00      3.92e-02    5.72e-02      6.48e-02    7.50e-02    1.8e-07
 769900      1.83e+00    2.02e+00      5.24e-02    6.00e-02      7.59e-02    8.52e-02    1.8e-07
 770000      6.08e+00    1.83e+00      2.21e-01    7.02e-02      1.52e-01    7.79e-02    1.8e-07
 770100      5.99e+00    2.58e+00      2.23e-01    6.14e-02      1.45e-01    1.11e-01    1.8e-07
 770200      1.64e+00    2.02e+00      6.58e-02    5.77e-02      6.47e-02    8.55e-02    1.8e-07
 770300      1.97e+00    1.49e+00      3.90e-02    2.81e-02      8.58e-02    6.39e-02    1.8e-07
 770400      1.93e+00    1.33e+00      4.88e-02    3.09e-02      8.19e-02    5.72e-02    1.8e-07
 770500      1.64e+00    2.17e+00      2.11e-02    8.29e-02      7.16e-02    9.28e-02    1.8e-07
 770600      1.51e+00    3.04e+00      3.15e-02    7.59e-02      6.58e-02    1.31e-01    1.8e-07
 770700      1.52e+00    1.29e+00      3.67e-02    3.91e-03      6.60e-02    5.78e-02    1.8e-07
 770800      1.95e+00    2.48e+00      5.76e-02    7.00e-02      8.31e-02    1.05e-01    1.8e-07
 770900      1.65e+00    2.02e+00      4.92e-02    6.99e-02      6.96e-02    8.35e-02    1.8e-07
 771000      1.59e+00    2.41e+00      5.38e-02    2.27e-02      6.44e-02    1.07e-01    1.8e-07
 771100      5.80e+00    1.35e+00      2.18e-01    2.42e-02      1.41e-01    5.89e-02    1.8e-07
 771200      7.08e+00    2.15e+00      2.80e-01    5.58e-02      1.44e-01    9.21e-02    1.8e-07
 771300      2.01e+00    1.27e+00      5.03e-02    6.85e-03      8.55e-02    5.65e-02    1.8e-07
 771400      5.87e+00    1.48e+00      2.13e-01    3.42e-02      1.30e-01    6.41e-02    1.8e-07
 771500      2.28e+00    1.37e+00      5.54e-02    7.53e-02      9.81e-02    5.52e-02    1.8e-07
 771600      2.08e+00    1.58e+00      5.19e-02    4.21e-03      8.75e-02    7.04e-02    1.8e-07
 771700      1.52e+00    1.56e+00      6.13e-02    3.25e-02      6.16e-02    6.79e-02    1.8e-07
 771800      2.13e+00    1.56e+00      4.73e-02    7.41e-02      9.03e-02    6.47e-02    1.8e-07
 771900      1.94e+00    2.11e+00      4.39e-02    7.35e-02      8.35e-02    9.07e-02    1.8e-07
 772000      2.06e+00    2.18e+00      4.11e-02    5.86e-02      8.99e-02    9.54e-02    1.8e-07
 772100      2.17e+00    1.32e+00      3.75e-02    3.63e-02      9.47e-02    5.63e-02    1.8e-07
 772200      2.49e+00    1.35e+00      7.60e-02    2.46e-02      1.05e-01    5.89e-02    1.8e-07
 772300      5.70e+00    2.03e+00      2.27e-01    5.75e-02      1.35e-01    8.60e-02    1.8e-07
 772400      5.73e+00    2.99e+00      2.03e-01    1.05e-02      1.40e-01    1.34e-01    1.8e-07
 772500      1.83e+00    1.86e+00      8.40e-02    7.61e-02      7.12e-02    7.40e-02    1.8e-07
 772600      2.36e+00    1.85e+00      5.89e-02    2.36e-02      1.01e-01    8.12e-02    1.8e-07
 772700      2.17e+00    1.34e+00      6.17e-02    2.70e-02      9.24e-02    5.74e-02    1.8e-07
 772800      1.81e+00    2.42e+00      5.02e-02    1.81e-03      7.68e-02    1.08e-01    1.8e-07
 772900      2.28e+00    1.45e+00      4.53e-02    4.02e-03      9.89e-02    6.47e-02    1.8e-07
 773000      1.54e+00    2.43e+00      2.71e-02    2.61e-02      6.75e-02    1.08e-01    1.8e-07
 773100      5.69e+00    1.49e+00      2.23e-01    8.21e-02      1.20e-01    6.02e-02    1.8e-07
 773200      2.30e+00    2.08e+00      3.28e-02    6.77e-02      1.01e-01    8.99e-02    1.8e-07
 773300      5.92e+00    1.58e+00      2.12e-01    2.75e-02      1.39e-01    6.94e-02    1.8e-07
 773400      5.51e+00    1.85e+00      1.92e-01    4.72e-02      1.41e-01    7.92e-02    1.8e-07
 773500      1.86e+00    1.68e+00      6.26e-02    8.83e-02      7.83e-02    6.10e-02    1.8e-07
 773600      1.57e+00    2.34e+00      4.45e-02    7.68e-02      6.74e-02    1.01e-01    1.8e-07
 773700      1.91e+00    2.87e+00      7.16e-02    8.00e-02      7.71e-02    1.22e-01    1.8e-07
 773800      1.79e+00    2.58e+00      4.18e-02    6.05e-02      7.58e-02    1.11e-01    1.8e-07
 773900      1.77e+00    2.14e+00      5.66e-02    5.97e-02      7.30e-02    9.12e-02    1.8e-07
 774000      5.92e+00    2.08e+00      2.23e-01    1.88e-03      1.39e-01    9.32e-02    1.8e-07
 774100      1.99e+00    1.87e+00      4.74e-02    4.62e-02      8.60e-02    8.06e-02    1.8e-07
 774200      1.50e+00    2.62e+00      1.78e-02    8.27e-02      6.57e-02    1.10e-01    1.8e-07
 774300      2.01e+00    2.60e+00      6.95e-02    8.46e-02      8.21e-02    1.08e-01    1.8e-07
 774400      1.59e+00    1.95e+00      2.61e-02    6.38e-02      6.96e-02    8.11e-02    1.8e-07
 774500      1.71e+00    1.67e+00      5.25e-02    7.34e-02      7.24e-02    6.54e-02    1.8e-07
 774600      1.82e+00    2.41e+00      4.79e-02    6.04e-02      7.69e-02    1.04e-01    1.8e-07
 774700      1.87e+00    2.25e+00      6.87e-02    2.13e-02      7.87e-02    9.98e-02    1.8e-07
 774800      2.30e+00    2.51e+00      4.32e-02    7.65e-02      9.97e-02    1.09e-01    1.8e-07
 774900      1.60e+00    1.40e+00      5.70e-02    1.26e-03      6.79e-02    6.25e-02    1.8e-07
 775000      2.00e+00    2.15e+00      2.44e-02    5.77e-02      8.81e-02    9.18e-02    1.8e-07
 775100      1.85e+00    1.29e+00      5.28e-02    4.52e-02      8.00e-02    5.30e-02    1.8e-07
 775200      2.25e+00    1.56e+00      4.66e-02    4.31e-03      9.72e-02    6.97e-02    1.8e-07
 775300      5.54e+00    1.84e+00      1.96e-01    1.31e-02      1.40e-01    8.20e-02    1.8e-07
 775400      1.92e+00    2.73e+00      3.42e-02    7.47e-02      8.32e-02    1.16e-01    1.8e-07
 775500      1.86e+00    1.61e+00      7.44e-02    7.36e-02      7.64e-02    6.70e-02    1.8e-07
 775600      2.03e+00    1.58e+00      4.22e-02    6.98e-02      8.79e-02    6.61e-02    1.8e-07
 775700      1.59e+00    2.10e+00      4.62e-02    7.74e-02      6.80e-02    9.01e-02    1.8e-07
 775800      6.33e+00    1.52e+00      2.36e-01    5.44e-03      1.56e-01    6.77e-02    1.8e-07
 775900      1.58e+00    2.38e+00      2.24e-02    7.28e-02      6.88e-02    1.00e-01    1.8e-07
 776000      1.79e+00    1.38e+00      2.30e-02    2.43e-02      7.86e-02    6.07e-02    1.8e-07
 776100      1.93e+00    2.47e+00      2.61e-02    3.24e-03      8.45e-02    1.10e-01    1.8e-07
 776200      2.92e+00    1.49e+00      4.09e-02    4.53e-02      1.28e-01    6.27e-02    1.8e-07
 776300      1.53e+00    1.55e+00      2.67e-02    4.72e-02      6.63e-02    6.52e-02    1.8e-07
 776400      2.13e+00    2.95e+00      5.53e-02    8.37e-02      9.02e-02    1.25e-01    1.8e-07
 776500      1.71e+00    2.75e+00      6.32e-02    7.05e-02      6.89e-02    1.18e-01    1.8e-07
 776600      1.58e+00    1.56e+00      3.80e-02    3.35e-02      6.77e-02    6.79e-02    1.8e-07
 776700      5.81e+00    1.78e+00      2.05e-01    4.99e-02      1.41e-01    7.57e-02    1.8e-07
 776800      5.79e+00    1.71e+00      2.23e-01    7.68e-02      1.31e-01    6.64e-02    1.8e-07
 776900      2.23e+00    1.60e+00      4.77e-02    7.13e-02      9.67e-02    6.22e-02    1.8e-07
 777000      1.82e+00    1.74e+00      4.70e-02    7.41e-02      7.53e-02    7.33e-02    1.8e-07
 777100      2.07e+00    1.97e+00      5.80e-02    7.70e-02      8.60e-02    8.38e-02    1.8e-07
 777200      6.15e+00    1.31e+00      2.15e-01    7.58e-02      1.66e-01    5.23e-02    1.8e-07
 777300      5.21e+00    1.92e+00      1.86e-01    5.91e-02      1.27e-01    8.08e-02    1.8e-07
 777400      2.27e+00    2.37e+00      5.83e-02    6.51e-02      9.72e-02    1.01e-01    1.8e-07
 777500      2.32e+00    2.37e+00      4.55e-02    8.27e-02      1.01e-01    1.02e-01    1.8e-07
 777600      1.71e+00    1.54e+00      3.41e-02    9.04e-02      7.38e-02    5.24e-02    1.8e-07
 777700      1.95e+00    2.03e+00      5.15e-02    7.02e-02      8.35e-02    8.39e-02    1.8e-07
 777800      2.34e+00    2.34e+00      6.05e-02    2.14e-02      1.00e-01    1.04e-01    1.8e-07
 777900      1.77e+00    2.26e+00      6.19e-02    7.17e-02      7.36e-02    9.46e-02    1.8e-07
 778000      1.82e+00    1.39e+00      3.67e-02    2.62e-02      7.88e-02    6.06e-02    1.8e-07
 778100      2.01e+00    1.38e+00      2.62e-02    3.38e-03      8.80e-02    6.15e-02    1.8e-07
 778200      2.06e+00    1.27e+00      2.40e-02    3.46e-02      9.04e-02    5.39e-02    1.8e-07
 778300      2.13e+00    2.73e+00      4.93e-02    2.51e-02      9.13e-02    1.21e-01    1.8e-07
 778400      1.96e+00    1.61e+00      6.85e-02    4.68e-02      7.94e-02    6.81e-02    1.8e-07
 778500      2.53e+00    1.26e+00      7.27e-02    3.14e-03      1.09e-01    5.63e-02    1.8e-07
 778600      5.16e+00    2.65e+00      1.93e-01    8.40e-02      1.22e-01    1.11e-01    1.8e-07
 778700      2.19e+00    1.46e+00      7.30e-02    4.51e-02      9.13e-02    6.12e-02    1.8e-07
 778800      2.06e+00    2.32e+00      6.46e-02    2.45e-02      8.58e-02    1.03e-01    1.8e-07
 778900      5.67e+00    1.88e+00      2.15e-01    7.12e-03      1.32e-01    8.42e-02    1.8e-07
 779000      1.91e+00    2.65e+00      3.50e-02    5.90e-02      8.32e-02    1.15e-01    1.8e-07
 779100      1.58e+00    3.09e+00      3.20e-02    5.32e-02      6.84e-02    1.36e-01    1.8e-07
 779200      2.23e+00    2.16e+00      7.10e-02    5.54e-02      9.31e-02    9.26e-02    1.8e-07
 779300      1.65e+00    1.93e+00      6.27e-02    5.82e-02      6.76e-02    8.13e-02    1.8e-07
 779400      1.53e+00    1.52e+00      4.84e-02    7.12e-02      6.57e-02    6.32e-02    1.8e-07
 779500      1.88e+00    2.56e+00      6.48e-02    6.96e-02      7.62e-02    1.09e-01    1.8e-07
 779600      1.97e+00    1.91e+00      6.98e-02    6.03e-02      8.04e-02    8.02e-02    1.8e-07
 779700      1.89e+00    1.52e+00      5.27e-02    3.61e-03      8.06e-02    6.78e-02    1.8e-07
 779800      2.07e+00    1.38e+00      4.81e-02    4.57e-02      8.90e-02    5.73e-02    1.8e-07
 779900      1.71e+00    2.33e+00      6.73e-02    7.73e-03      6.81e-02    1.04e-01    1.8e-07
 780000      2.21e+00    2.19e+00      5.15e-02    5.91e-02      9.39e-02    9.33e-02    1.8e-07
 780100      2.08e+00    1.54e+00      4.42e-02    2.91e-02      9.08e-02    6.63e-02    1.8e-07
 780200      2.21e+00    2.16e+00      5.86e-02    7.35e-02      9.45e-02    8.93e-02    1.8e-07
 780300      6.23e+00    2.80e+00      2.41e-01    7.02e-02      1.40e-01    1.20e-01    1.8e-07
 780400      1.74e+00    1.52e+00      4.65e-02    4.97e-03      7.40e-02    6.79e-02    1.8e-07
 780500      2.32e+00    2.31e+00      5.87e-02    5.89e-02      9.92e-02    9.93e-02    1.8e-07
 780600      2.10e+00    1.55e+00      5.00e-02    7.44e-02      9.03e-02    6.43e-02    1.8e-07
 780700      2.01e+00    1.66e+00      5.62e-02    8.16e-02      8.54e-02    6.85e-02    1.8e-07
 780800      2.06e+00    2.35e+00      2.88e-02    5.97e-02      9.01e-02    1.01e-01    1.8e-07
 780900      2.10e+00    1.47e+00      5.71e-02    8.21e-02      8.94e-02    5.89e-02    1.8e-07
 781000      1.70e+00    1.89e+00      2.94e-02    5.47e-02      7.43e-02    8.00e-02    1.8e-07
 781100      1.77e+00    1.86e+00      5.89e-02    6.20e-02      7.27e-02    7.75e-02    1.8e-07
 781200      2.07e+00    1.38e+00      3.69e-02    3.89e-02      8.98e-02    5.86e-02    1.8e-07
 781300      2.15e+00    1.51e+00      5.82e-02    2.83e-02      8.98e-02    6.60e-02    1.8e-07
 781400      2.07e+00    2.55e+00      5.28e-02    5.55e-02      8.80e-02    1.12e-01    1.8e-07
 781500      1.50e+00    1.45e+00      5.48e-02    4.66e-02      6.18e-02    6.05e-02    1.8e-07
 781600      2.05e+00    1.32e+00      2.68e-02    4.20e-02      8.99e-02    5.54e-02    1.8e-07
 781700      1.97e+00    1.55e+00      7.88e-02    4.12e-03      8.37e-02    6.92e-02    1.8e-07
 781800      1.91e+00    1.66e+00      2.73e-02    5.13e-02      8.43e-02    6.98e-02    1.8e-07
 781900      1.86e+00    2.87e+00      6.35e-02    4.38e-03      7.67e-02    1.28e-01    1.8e-07
 782000      1.87e+00    2.72e+00      6.43e-02    7.71e-02      7.94e-02    1.16e-01    1.8e-07
 782100      1.60e+00    1.76e+00      5.18e-02    1.88e-03      6.47e-02    7.85e-02    1.8e-07
 782200      1.83e+00    1.49e+00      3.34e-02    3.19e-02      7.97e-02    6.47e-02    1.8e-07
 782300      1.97e+00    1.34e+00      3.60e-02    2.88e-02      8.49e-02    5.80e-02    1.8e-07
 782400      1.92e+00    1.91e+00      2.93e-02    7.45e-02      8.31e-02    7.68e-02    1.8e-07
 782500      1.67e+00    1.70e+00      5.08e-02    5.97e-02      7.18e-02    7.00e-02    1.8e-07
 782600      2.18e+00    1.37e+00      3.31e-02    4.30e-02      9.58e-02    5.74e-02    1.8e-07
 782700      5.79e+00    1.74e+00      2.21e-01    7.45e-02      1.30e-01    6.86e-02    1.8e-07
 782800      1.48e+00    1.20e+00      2.00e-02    1.92e-03      6.53e-02    5.38e-02    1.8e-07
 782900      1.68e+00    2.10e+00      2.72e-02    6.69e-02      7.30e-02    8.79e-02    1.8e-07
 783000      1.92e+00    1.83e+00      4.03e-02    7.31e-02      8.30e-02    7.36e-02    1.8e-07
 783100      1.91e+00    2.25e+00      3.30e-02    6.35e-02      8.21e-02    9.56e-02    1.8e-07
 783200      2.26e+00    1.67e+00      6.42e-02    7.28e-02      9.59e-02    6.53e-02    1.8e-07
 783300      2.06e+00    2.14e+00      6.04e-02    6.75e-02      8.72e-02    8.95e-02    1.8e-07
 783400      1.80e+00    2.21e+00      3.48e-02    6.69e-02      7.68e-02    9.62e-02    1.8e-07
 783500      2.11e+00    2.19e+00      3.93e-02    6.56e-02      9.18e-02    9.25e-02    1.8e-07
 783600      2.04e+00    1.88e+00      3.89e-02    6.25e-02      8.90e-02    7.82e-02    1.8e-07
 783700      1.89e+00    1.31e+00      6.88e-02    3.05e-02      7.63e-02    5.66e-02    1.8e-07
 783800      1.65e+00    2.11e+00      5.97e-02    8.43e-02      6.76e-02    8.97e-02    1.8e-07
 783900      2.14e+00    2.89e+00      2.82e-02    7.75e-02      9.39e-02    1.23e-01    1.8e-07
 784000      2.10e+00    2.21e+00      6.50e-02    6.10e-02      8.77e-02    9.39e-02    1.8e-07
 784100      1.77e+00    1.49e+00      2.40e-02    2.68e-02      7.75e-02    6.43e-02    1.8e-07
